message,created_time,type,shares/count,id,likes/summary/total_count,likes/summary/can_like,likes/summary/has_liked,comments/summary/order,comments/summary/total_count,comments/summary/can_comment
"肯德基 #99群星餐，物超所值，限時限量供應中！

肯德基推出$99群星餐，一次擁有五種明星餐點，荷包再扁，也可以吃到最超值的美味！
超值組合，限時限量供應中！詳情請上→http://goo.gl/37pLaQ
馬上訂餐→http://goo.gl/Ka2983",2015-03-03T03:00:03+0000,photo,26,324273577645211_864258600313370,460,false,false,ranked,28,false,,,,,
"肯德基推出$99群星餐，一次擁有5種明星餐點，即使荷包再扁，也可以吃到最超值的美味!
超值組合，限時限量供應中! 詳情請上→http://goo.gl/37pLaQ",2015-03-03T03:00:00+0000,link,33,324273577645211_864334696972427,893,false,false,ranked,18,false,,,,,
一天滿滿的元氣就從早餐開始，肯德基美味早餐碰上義大利最受歡迎咖啡品牌LAVAZZA，給你最受歡迎的美味享受! 即日起至3/30止，早餐套餐49元起，全台34個門市限時限店供應中! 詳情請洽→http://goo.gl/fL5hmp,2015-03-03T02:42:56+0000,link,23,324273577645211_864782296927667,1717,false,false,ranked,10,false,,,,,
"荷包扁扁又想吃得豐富美味又超值嗎？
#肯德基 #99群星餐 再出擊！
漢堡、薯條、雞塊、可樂、金黃脆腿條這­～麼澎湃的組合，還新增「 #經典煙燻口味雞腿堡」，一次享受肯德基­眾多經典美味，真的只要99元！
＞ #網路訂餐 ：http://goo.gl/US3BhI
＞ #手機點餐 ：http://goo.gl/d3IzXX
＞搶嚐鮮券：http://goo.gl/AQVOry
＞觀賞廣告：http://goo.gl/ZOrClW",2015-03-03T01:22:12+0000,photo,2,324273577645211_864759916929905,218,false,false,ranked,8,false,,,,,
兩顆超人氣蛋撻、經典雞腿堡煙燻口味、限量供應金黃脆腿條，更多超值美味等你來搶便宜！,2015-03-03T00:00:01+0000,link,74,324273577645211_864327086973188,3958,false,false,ranked,37,false,,,,,
"連續假期放完，荷包一定空空如也，
肯德基將於明天推出最物超所值的套餐組合，只要99元！！
大家知道是什麼嗎？跟我們一起倒數吧～～",2015-03-02T07:52:33+0000,photo,3,324273577645211_864256826980214,230,false,false,ranked,13,false,,,,,
"～別．讓．自．己．不．開．心～
快抓住假期的尾巴狂嗑美味炸雞，七塊雞桶只要$248，寵愛自己趁現在！
（出示圖片可立即兌換，趕快分享！）
＞立即下載優惠券：http://goo.gl/rPNSpO",2015-03-01T10:00:03+0000,photo,10,324273577645211_860800927325804,208,false,false,ranked,0,false,,,,,
"三種起司交織在嘴裡濃得化不開，這麼誘人的體驗，就在肯德基！
#三重起司金豬堡 激省午晚餐$129，等你來品嘗！

＞#網路訂餐：http://goo.gl/VFMR8i
＞#手機點餐：http://goo.gl/OcUwpx",2015-03-01T03:10:03+0000,photo,1,324273577645211_860680180671212,155,false,false,ranked,0,false,,,,,
"連假有要出門玩耍嗎？
#肯德基快取GO 快速點餐車道還有加購超值優惠，你最想吃哪樣？
即日起~2015/3/31都適用，快把圖片存下來，手機出示即享優惠！
＞找肯德基 #點餐車道：http://goo.gl/J7sMNh
＞先用 #手機點餐 快速取餐：http://goo.gl/7Hyv1s

#DriveThru #DriveThrough #228",2015-02-28T02:20:03+0000,photo,5,324273577645211_860691930670037,162,false,false,ranked,3,false,,,,,
"好嗨森！又放～假～囉～
有沒有再揪好朋友們來家裡開趴、打牌、閒扯淡啊？
肯德基推出各式餐點組合，輕鬆滿足6張、8張、10張嘴，更多好朋友一起來都OK，還能外送到家喔！

＞#網路訂餐：http://goo.gl/qBVLWT
＞#手機點餐：http://goo.gl/mcOAyF
＞電話點餐：4128-000(手機直撥加02)",2015-02-27T02:30:05+0000,photo,7,324273577645211_860663860672844,261,false,false,ranked,2,false,,,,,
"【新竹新豐．歡喜慶開幕】
看過來看過來，即日起到4月6日，#肯德基 新竹新豐店限定好康看這張就對啦～
新竹的捧油們請喊又！記得去報到享優惠喔～

我是新竹人 #新開幕",2015-02-26T09:40:01+0000,photo,28,324273577645211_861760163896547,248,false,false,ranked,6,false,245058473438,我是新竹人,page,73,5
"倒數4天！再不快把握機會品嘗 #雙濃起司金雞 x #三重起司金豬堡 的 黃金組合就快來不及啦～
（印出或手機出示圖片立即兌換）
＞下載更多優惠券：http://goo.gl/BA8XWz
＞小提醒：漢堡可更換為 #乳酪起司雞腿堡 喔～",2015-02-26T02:10:03+0000,photo,7,324273577645211_860688214003742,209,false,false,ranked,10,false,,,,,
"過年期間胃口被撐大的人舉手！(＠゜▽゜@)ノ~~~
沒關係，肯德基重量級XL套餐給你大份量的飽足感～
你想吃 #雙濃起司金雞、#乳酪起司雞腿堡、#咔啦雞腿堡、吮指雙雞、還是 #蜜汁烙烤雞腿排？

＞肯德基訂餐：http://goo.gl/xpbyJ7（加入會員還享首購禮！）
＞手機訂餐：http://goo.gl/jXLfmI",2015-02-25T03:00:02+0000,photo,8,324273577645211_860661320673098,322,false,false,ranked,2,false,,,,,
"開工嚕！！！大家新年過得愉快嗎？
想必擁有很多值得回憶的感動吧？有感動就有感謝，
肯德基【起司夠濃 才能說出經典的 #謝謝濃】活動，幫你把說不口的感謝傳達給想要感謝的對象，
不論是家人、朋友都有值得感謝的時刻，參加活動還有機會抽千元肯德基禮券！詳情請洽→http://goo.gl/8zs3i1",2015-02-24T03:00:01+0000,photo,3,324273577645211_847933861945844,241,false,false,ranked,1,false,,,,,
"吃膩早餐店了嗎？肯德基給你美味新選擇！
#肯德基早餐天天省，套餐49元起。即日起至3/30止，週週推出不同早餐優惠，吃出不同早餐新享受，開啟每一天的活力！詳情請上 http://goo.gl/2qo8FU",2015-02-24T00:00:01+0000,link,62,324273577645211_853642398041657,4120,false,false,ranked,17,false,,,,,
"大家早安！！！春節年假過後的第一個上班上學日， 肯德基給你好康優惠，讓你開工不BLUE，從早餐開始HAPPY。
肯德基美味早餐天天省，套餐49元起， #限時優惠，即日起～3/30止，天天省10元！
詳情請上→http://goo.gl/muk50A",2015-02-23T23:00:00+0000,photo,6,324273577645211_858967107509186,213,false,false,ranked,2,false,,,,,
"蝦咪！年假就要結束了！喔不～～～
趕快大啖 #肯德基 #好食雞同樂餐，讓美味炸雞和經典蛋撻為連假劃下開心燦爛的句點～

＞#網路訂餐：http://goo.gl/1gBVKi （加入會員還享首購禮！）
＞#手機訂餐：http://goo.gl/Oyc81Y",2015-02-23T03:00:03+0000,photo,2,324273577645211_855358401203390,265,false,false,ranked,1,false,,,,,
"春節最佳 #伴手禮 就是這一味！
超討喜的 #檸檬巧克力蛋撻 x 經典的原味蛋撻，$129就能帶著走～這麼超值的雙色禮盒蛋撻，多買多賺哇！！趕快分享出去～～
(此優惠限搭配全家餐加點)

#肯德基 #蛋撻 #蛋塔",2015-02-22T03:00:00+0000,photo,6,324273577645211_840070659398831,246,false,false,ranked,3,false,,,,,
"年菜已經吃了幾天，年初三換換口味，讓辛苦的媽媽休息一下吧～
#肯德基 準備超澎湃的多金派對餐$1,999，用 #雙濃起司金雞、 #蛋撻禮盒、#紐奧良手扒雞、拼盤、雞塊、可樂，輕鬆滿足十幾張嘴！
＞#網路訂餐：http://goo.gl/6JUOrM
＞#手機訂餐：http://goo.gl/6tVDst",2015-02-21T03:30:03+0000,photo,5,324273577645211_853121271427103,271,false,false,ranked,8,false,,,,,
"新的一年如何吃出好運氣？
《肯德基 新春168好運袋》讓你吃甜甜，好過年！
【雙色蛋撻禮盒(6顆)+瓶可(1.25L)還加送限量KFC紅包袋】
咬下金元寶蛋撻…讓你口口吃進福氣財氣一路發！！
團長新春爆料：紅包袋背面還送優惠喔！",2015-02-20T07:00:00+0000,link,16,324273577645211_855330177872879,3469,false,false,ranked,10,false,,,,,
"新春到！六六大順好運來！
吃年菜搭六顆 #蛋撻 讓你好運一整年！
$168超省好運組合熱賣中，錯過可惜！！
ㄟ，帶這個去拜年超稱頭的啦～

＞找附近 #肯德基，搶購去：http://goo.gl/fSa3X0

#蛋塔 #檸檬巧克力蛋撻",2015-02-20T03:00:04+0000,photo,5,324273577645211_840069799398917,227,false,false,ranked,7,false,,,,,
"說Cheese，就可以吃Cheese囉～肯德基《#雙濃起司金雞》以最佳比例混合金黃 #切達 和白色 #馬芝瑞拉起司，鋪撒在外表酥脆、內裡鮮嫩的炸雞上，再烘烤至起司香酥微焦。雙料爆濃起司搭配鮮嫩多汁炸雞，就是要和你濃在一起～
＞#網路訂餐：http://goo.gl/z61kZO
＞#手機訂餐：http://goo.gl/wC5QOi
＞雙濃起司金雞，幫你傳濃情：http://goo.gl/Qrw6Xb

#Cheese #金雞報喜",2015-02-19T10:00:00+0000,video,3,324273577645211_855081631231067,98,false,false,ranked,2,false,,,,,
"粉絲們：羊年得意、#新年快樂！
祝福所有朋友羊年行大運，事事順心如意，身體健康！
拿到紅包後有沒有跟家人說謝謝呀？
肯德基【起司夠濃　才能說出經典的 #謝謝濃】活動，幫你把話大聲說出來，
讓爸爸媽媽爺爺奶奶叔叔阿姨感受最濃情蜜意的感謝吧～
＞活動詳情→http://goo.gl/lrcX1n
＞#網路訂餐 試吃去→http://goo.gl/nVZSiz
＞#手機訂餐 好方便→http://goo.gl/dHLa5Y",2015-02-19T03:00:05+0000,photo,3,324273577645211_847864658619431,271,false,false,ranked,4,false,,,,,
"恭喜恭喜新年好！肯德基 #雙濃起司金雞 『金雞報喜餐』，過年親友團聚的最佳選擇！
鮮嫩多汁的炸雞搭上香濃番茄醬及濃郁起司，香濃到讓你忍不住大喊CHEESE～～
＞『金雞報喜餐』含10塊炸雞(雙濃起司金雞*5 + #咔啦脆雞*5)、原味蛋撻禮盒、大薯、大雞米花、1.25升瓶可，只要$569！
＞ #肯德基訂餐：http://goo.gl/vMZL6i

#春節 #拜年 #新年好 #CNY2015",2015-02-18T02:20:03+0000,photo,12,324273577645211_836706033068627,340,false,false,ranked,3,false,,,,,
"喜迎羊年就要發發發！
#雙濃起司金雞 888派對餐，吃了讓你闔家平安發．發．發～
＞外送專線：4128-000(手機直撥前加02)
＞#網路訂餐：http://goo.gl/CFLpol
＞#手機訂餐：http://goo.gl/xJPvqB
（即日起~2/24撥打4128-000，提前一小時預約自取此套餐，報優惠編號F10，立即加贈兩杯中可！）

#肯德基訂餐 #年菜",2015-02-17T02:57:05+0000,photo,4,324273577645211_845042088901688,283,false,false,ranked,2,false,,,,,
"新的一年如何吃出好運氣？
《肯德基 新春168好運袋》讓你吃甜甜，好過年！
【雙色蛋撻禮盒(6顆)+瓶可(1.25L)還加送限量KFC紅包袋】
咬下金元寶蛋撻…讓你口口吃進福氣財氣一路發！！
團長新春爆料：紅包袋背面還送優惠喔！",2015-02-17T00:00:01+0000,link,8,324273577645211_855327674539796,653,false,false,ranked,2,false,,,,,
"過年前也在忙著大掃除嗎？
體力勞動這～～～麼辛苦，不吃飽飽怎麼行？
肯德基『超人氣同樂餐』只要$699，給揮汗打掃的你們加油．加油．加加油！
＞網路訂外送：http://goo.gl/dHTnDi
＞電話訂餐：4128-000(手機撥打前加02)",2015-02-16T03:33:55+0000,photo,9,324273577645211_855094927896404,305,false,false,ranked,0,false,,,,,
"最佳比例混合金黃切達和白色馬芝瑞拉起司，鋪撒在外表酥脆、內裡鮮嫩的炸雞上，烘烤至起司香酥微焦，雙料報濃,香氣逼人、口感濃郁。一口咬下，多層次的豐富口感，濃到你忍不住 CHEESE！",2015-02-15T00:00:02+0000,link,42,324273577645211_851479608257936,9353,false,false,ranked,76,false,,,,,
"好餓，真餓，有夠餓！
#三重起司金豬堡重量級XL套餐，滿足你的大份量渴望！
豐富多樣的餐點：$174
超幸福的飽足感：無價～╰(*°▽°*)╯
＞#網路訂餐：http://goo.gl/dHLa5Y （新註冊會員還享滿額首購禮）
＞#手機點餐：http://goo.gl/20T9lH",2015-02-14T03:15:05+0000,photo,9,324273577645211_848938641845366,422,false,false,ranked,5,false,,,,,
"吃到美食該用什麼表情表現？
«KFC #檸檬巧克力蛋撻» 讓你每口咬下都能呈現最自在享受的表情！
～檸檬巧克力香濃淋醬 搭配戚風蛋糕鬆軟口感～光看忍不住嘴角上揚>///<
限期嚐鮮倒數中》》任選兩顆 #蛋撻 只要$49！http://goo.gl/OPWXcm

團長不藏私報報：冰冰吃更好吃喲～～～！！",2015-02-13T03:50:00+0000,video,51,324273577645211_849871251752105,2628,false,false,ranked,62,false,,,,,
"倒數放假日的星期【4】，就點 #蜜汁烙烤雞腿排、#咔啦脆雞、薯條、玉米濃湯各【4】份 外送吧～跟同事共享、跟親友相聚都好適合～
速速撥打4128-000(手機撥號加02)，#肯德基 新鮮美味送到家！

（手機出示圖片即可兌換喔！）",2015-02-12T02:40:00+0000,photo,8,324273577645211_836709836401580,281,false,false,ranked,0,false,,,,,
"買套餐或桶餐，還能用銅板價加購小薯、#咔啦脆雞、或 #雙濃起司金雞！
親愛的，你最愛哪一味？
＞下載更多 #優惠券：http://goo.gl/k9VV7o

（手機出示圖片可立即兌換，別等！）",2015-02-11T03:17:04+0000,photo,43,324273577645211_845032192236011,454,false,false,ranked,0,false,,,,,
"農曆新年越來越近嚕 ！俗話說欠債不能欠過年，有什麼想感謝的話也要快點和身邊的親朋好友說出來呀～
#肯德基【起司夠濃 才能說出經典的 #謝謝濃】活動，幫你把話大聲說出來，讓心中濃郁的感謝傳達給重要的人。
＞分享謝卡還有機會抽千元肯德基禮券，活動詳情→http://goo.gl/SULFYI
＞#網路訂餐：http://goo.gl/oDwau9
＞#手機訂餐：http://goo.gl/FZivka",2015-02-10T10:30:00+0000,photo,4,324273577645211_847864518619445,240,false,false,ranked,5,false,,,,,
肯德基三重起司金豬堡 延續乳酪起司堡系列特色，推出金黃起司夾心豬排，搭配爽口的高麗菜絲，濃郁中仍帶有清爽口感。三重起司，每一口都是多層次的起司享受,2015-02-10T04:30:09+0000,link,60,324273577645211_851883591550871,9740,false,false,ranked,49,false,,,,,
"《乳酪起司堡系列新出擊！三重起司金豬堡》
噹啷～乳酪起司堡系列增加生力軍！#肯德基 推出 #三重起司金豬堡，酥脆豬排包裹香濃的 #切達起司 與火腿，搭配爽口的高麗菜絲，加上獨家的綿密的乳酪起司球與濃郁的起司醬，一次品嘗三種起司風味，層次好豐富、美味好幾倍！
＞#網路訂餐：http://goo.gl/JW9KKr
＞#手機訂餐：http://goo.gl/xpvhea",2015-02-10T03:08:01+0000,photo,18,324273577645211_848905498515347,372,false,false,ranked,15,false,,,,,
"一口 #檸檬巧克力蛋撻，一口吃進好運～
新的一年讓你聚集財氣、也聚人氣！
＊雙色蛋撻禮盒$149
＊買桶餐加購雙色蛋撻禮盒只要$129！

＞附近 #肯德基：http://goo.gl/Om5eo3",2015-02-09T03:20:01+0000,photo,9,324273577645211_841023295970234,291,false,false,ranked,5,false,,,,,
"咚咚鏘～咚咚鏘～
#肯德基 2/18~2/23 #春節 期間的營業時間公布囉！
看看你家、老家、婆家、娘家、親戚家、死黨家附近的餐廳營業到幾點，才能帶著全家大小來享用 #雙濃起司金雞、#檸檬巧克力蛋撻、美味炸雞、#咔啦雞腿堡 啦！
＞看公告：http://goo.gl/jxLXSq",2015-02-08T03:45:00+0000,photo,6,324273577645211_849341708471726,313,false,false,ranked,5,false,,,,,
"【預約外帶、外送好禮三重送】又擱來囉～
精打細算的你快仔細研究，怎麼訂 #肯德基 賺最多！
咦～記得喔～
＞訂餐專線4128-000（是你餓吧，鈴鈴鈴）（手機撥打前加02）
＞#網路訂餐：http://goo.gl/RJWZv5（新註冊會員獨享首購禮！）
＞#手機訂餐：http://goo.gl/30Viy2",2015-02-07T03:57:00+0000,photo,1,324273577645211_845045745567989,161,false,false,ranked,0,false,,,,,
"（高歌模式）有好多好多早餐在這裡
在我們最熟悉的 #肯德基 裡
不管你睡的多晚起的多晚
肯德基永遠在這裡歡．迎．光．臨．你～

搭配 #優惠券 的早餐，營養美味又省錢！下載去：http://goo.gl/OnrU7G
（換你唱）對啊。對啊。對啊。對啊。

（手機出示圖片即可兌換，趕快分享出去喔～）

#肯德基早餐 #折價券 #COUPON #好康",2015-02-05T23:40:01+0000,photo,14,324273577645211_844929982246232,301,false,false,ranked,3,false,,,,,
"給自己來點甜頭吧！
香醇綿密的檸檬巧克力看起來好療癒哇～(＠゜▽゜@)ノ~~~
吃了沒？！放假來顆特別的犒賞自己吧！

＞找鄰近 #肯德基：http://goo.gl/wkE6QR

#蛋撻 #蛋塔",2015-02-05T03:20:01+0000,photo,9,324273577645211_841022585970305,402,false,false,ranked,3,false,,,,,
"歡喜迎羊年，最划算的肯德基優惠券在這裡！
歡聚時刻的美味餐點幫你傳好好，這樣點就對啦～趕快下載",2015-02-04T02:55:04+0000,link,122,324273577645211_848791255193438,1308,false,false,ranked,18,false,,,,,
